title,product_price,special_price,stock_status,brand,product_model,warranty,short_description,chipset,memory,storage,battery,operating_system,color
HP Probook 450 G10 Intel Core I5 1335U 13th Gen 16GB RAM 512GB SSD 15.6 Inch FHD IPS Display Silver Laptop (843Z1PA),"96,500৳","92,890৳",In Stock,HP,Probook 450 G10,3 Year'S,"['Intel Core i5 13th Gen processor', '15.6"" FHD IPS Display', '16GB RAM | 512GB SSD', 'Intel UHD Graphics']",Intel Integrated SoC,16GB (Onboard) LPDDR4x 4266 MHz,512GB,"4-Cell, Li-Ion Polymer
Battery Capacity 66 Wh",Windows 11 Home Single Language,Silver
HP Probook 440 G10 Intel Core I7 1355U 13th Gen 8GB RAM 512GB SSD 14 Inch FHD IPS Display Silver Laptop (843Y5PA),"118,500৳","114,790৳",In Stock,HP,Probook 440 G10,3 Year'S,"['Intel Core i7 13th Gen processor', '14"" FHD IPS Display', '8GB RAM | 512GB SSD', 'Intel UHD Graphics']",Intel Integrated SoC,16GB (Onboard) LPDDR4x 4266 MHz,512GB,"4-Cell, Li-Ion Polymer
Battery Capacity 66 Wh",FreeDOS,Pike Silver Aluminum
HP Probook 440 G10 Intel Core I5 1335U 13th Gen 8GB RAM 512GB SSD 14 Inch FHD IPS Display Silver Laptop (843X9PA),"96,000৳","92,000৳",In Stock,HP,Probook 440 G10,3 Year'S,"['Intel Core i5 13th Gen processor', '14"" FHD IPS Display', '8GB RAM | 512GB SSD', 'Intel UHD Graphics']",Intel Integrated SoC,16GB (Onboard) LPDDR4x 4266 MHz,512GB,"4-Cell, Li-Ion Polymer
Battery Capacity 66 Wh",FreeDOS,Pike Silver Aluminum
HP ENVY X360 CONVERTIBLE 13-BF0666TU 13.3 INCH 2.5K QHD WQXGA IPS TOUCH DISPLAY CORE I7 12TH GEN 16GB RAM 1TB SSD 2-IN-1 LAPTOP,"124,000৳","92,000৳",In Stock,HP,X360 13-BF0666TU,2 Years,"['Intel Core i7-1250U Processor ', '16 GB DDR4 3200MHz SDRAM', '1TB  M.2 SSD', '13.3"" FHD Touch Display']",Intel Integrated SoC,16 GB LPDDR4x-4266 MHz RAM (Onboard),1 TB PCIe NVMe M.2 SSD,"4-Cell, 66 Wh Li-Ion Polymer
Up To 17 Hours And 15 Minutes
Supports Battery Fast Charge: Approximately 50% In 45 Minutes",Windows 11 Home,Natural Silver Aluminum
HP 15-Fd0210TU Intel Core I5 1335U 13th Gen 8GB RAM 512GB SSD 15.6 Inch FHD Display Diamond White Laptop (973R5PA),"84,000৳","81,500৳",In Stock,HP,15-Fd0210TU,2 Year'S,"['Intel Core i5 13th Gen Processor', '15.6 Inch FHD Display', '8GB RAM | 512GB SSD', 'Intel Iris X Graphics']",Intel Integrated SoC,16 GB LPDDR4x-4266 MHz RAM (Onboard),1 TB PCIe NVMe M.2 SSD,"4-Cell, 66 Wh Li-Ion Polymer
Up To 17 Hours And 15 Minutes
Supports Battery Fast Charge: Approximately 50% In 45 Minutes",Windows 11 Home Single Language,Diamond White
HP 15-FD0208TU Intel Core I5 1335U 13th Gen 8GB RAM 512GB SSD 15.6 Inch FHD Display Natural Silver Laptop (973R3PA),"84,000৳","83,500৳",In Stock,HP,15-FD0208TU,2 Year'S,"['Intel Core i5 13th Gen Processor', '15.6 Inch FHD Display', '8GB RAM | 512GB SSD', 'Intel Iris X Graphics']",Intel Integrated SoC,16 GB LPDDR4x-4266 MHz RAM (Onboard),1 TB PCIe NVMe M.2 SSD,"4-Cell, 66 Wh Li-Ion Polymer
Up To 17 Hours And 15 Minutes
Supports Battery Fast Charge: Approximately 50% In 45 Minutes",Windows 11 Home,Natural Silver
HP 15-FD0205TU Intel Core I5 1335U 13th Gen 8GB RAM 512GB SSD 15.6 Inch FHD Display Moonlight Blue Laptop (973R0PA),"81,000৳","80,500৳",In Stock,HP,15-Fd0205TU,2 Year'S,"['Intel Core i5 13th Gen Processor', '15.6 Inch FHD Display', '8GB RAM | 512GB SSD', 'Intel Iris X Graphics']",Intel Integrated SoC,16 GB LPDDR4x-4266 MHz RAM (Onboard),1 TB PCIe NVMe M.2 SSD,"4-Cell, 66 Wh Li-Ion Polymer
Up To 17 Hours And 15 Minutes
Supports Battery Fast Charge: Approximately 50% In 45 Minutes",Windows 11 Home Single Language,Moonlight Blue
HP 15-FD0204TU Intel Core I5 1335U 13th Gen 8GB RAM 512GB SSD 15.6 Inch FHD Display Natural Silver Laptop (973Q9PA),"81,000৳","79,499৳",In Stock,HP,15-FD0204TU,2 Year'S,"['Intel Core i5 13th Gen Processor', '15.6 Inch FHD Display', '8GB RAM | 512GB SSD', 'Intel Iris X Graphics']",Intel Integrated SoC,16 GB LPDDR4x-4266 MHz RAM (Onboard),1 TB PCIe NVMe M.2 SSD,"4-Cell, 66 Wh Li-Ion Polymer
Up To 17 Hours And 15 Minutes
Supports Battery Fast Charge: Approximately 50% In 45 Minutes",Windows 11 Home Single Language,Natural Silver
HP 15-Fd0202TU Intel Core I5 1335U 13th Gen 8GB RAM 512GB SSD 15.6 Inch FHD Display Diamond White Laptop (973Q7PA),"81,000৳","80,500৳",In Stock,HP,15-Fd0202TU,2 Year'S,"['Intel Core i5 13th Gen Processor', '15.6 Inch FHD Display', '8GB RAM | 512GB SSD', 'Intel Iris X Graphics']",Intel Integrated SoC,16 GB LPDDR4x-4266 MHz RAM (Onboard),1 TB PCIe NVMe M.2 SSD,"4-Cell, 66 Wh Li-Ion Polymer
Up To 17 Hours And 15 Minutes
Supports Battery Fast Charge: Approximately 50% In 45 Minutes",Windows 11 Home Single Language,"Diamond White Cover, Natural Silver Base And Keyboard Frame"
Asus ZenBook Duo UX482EA 14 Inch Full HD Touch Screen Dual Display Core I7 11th Gen 8GB RAM 1TB SSD Laptop,"155,000৳","80,500৳",In Stock,Asus,ZenBook Duo UX482EA,2 Years,"['12.6-inch touchscreen ScreenPad Plus', '14 inch Full HD Touchscreen display', 'Intel Evo Platform with 11th generation ', '1TBPCIe NVMe M.2 SSD ']",Intel Integrated SoC,8GB 3200MHz LPDDR4X On Board,1TB M.2 NVMe PCIe 3.0 SSD,"Adapter: TYPE-C, 65W AC Adapter, Output: 20V DC, 3.25A, 65W, Input: 100-240V AC 50/60GHz Universal",Windows 10,Celestial Blue
ASUS VIVOBOOK 15 X515EA CORE I5 11TH GEN 15.6 INCH FHD DISPLAY LAPTOP,"70,500৳","67,490৳",In Stock,Asus,VIVOBOOK 15 X515EA,2 Years,"['Intel Core I5 1135G7 Processor ', '8GB DDR4 RAM', '1TB HDD & 256GB SSD', '15.6"" FHD LED Display']",Intel Integrated SoC,"RAM- 8GB(4GB DDR4 On Board + 4GB DD4 DIMM)
RAM Type- DDR4
Removable- Yes
Bus Speed- 3200MHz
Total RAM Slot- Extra Ram Slot Available For Expand","Storage Capacity- 1TB HDD & 256GB SSD
Storage Type- M.2 PCIE NVME SSD
Supported SSD Type- M.2 PCIE NVME SSD","Battery Type- 2-Cell Li-Ion
Battery Capacity- 37Wh
Adapter Type- 45W AC Adapter",Windows 11 Home,Peacock Blue
ASUS ROG STRIX G15 G513IM 15.6 INCH WQHD 165HZ DISPLAY RYZEN 7 4800H 8GB RAM 512GB SSD GAMING LAPTOP WITH RTX 3060 6GB GRAPHICS,"187,000৳","155,000৳",In Stock,Asus,ROG STRIX G15 G513IM,2 Years,"['15.6-inch WQHD 165Hz Display', 'AMD Ryzen 7 4800H Processor', '8GB RAM | 512GB SSD', 'RTX 3060 6GB Graphics']",Intel Integrated SoC,16GB DDR4 3200MHZ SO-DIMM (Extra Ram Slot Available For Expand),512GB M.2 NVMe PCIe 3.0 SSD (Extra M.2 Nvme Slot Available For SSD),"90WHrs, 4S1P, 4-Cell Li-Ion",Windows 11,Eclipse Grey
Acer Predator Helios 16 PH16-71-70L4 CORE I7 13TH GEN 16GB DDR5 RAM 1TB SSD 16 INCH 2.5K QHD+ WQXGA IPS 240HZ DISPLAY ABYSSAL BLACK GAMING LAPTOP WITH RTX 4060 8GB GRAPHICS (NH.QJQSI.005),"219,900৳","189,900৳",In Stock,Acer,Acer Predator Helios 16 PH16-71-70L4,2 Year'S,"['Processor: 13th Gen Intel Core i7 13700HX ', 'Operating System: Windows 11 Home', 'Graphics: NVIDIA GeForce RTX 4060', 'Memory: 16 GB of DDR5 system memory']",Intel Integrated SoC,"RAM- 16GB 4800MHz
RAM Type- DDR5
Removable- Yes
Total RAM Slot- 2
Max RAM Capacity- Up To 64GB",SSD- 1TB PCIe NVMe Gen 4 SSD,"Number Of Cells- 4
Battery Chemistry- Lithium Ion (Li-Ion)
Battery Capacity- 90 Wh
Backup Time- Up To 4.5 Hrs
Power Supply- 3-Pin 330 W 5.5 PHY AC Adapter",Windows 11 Home,Obsidian Black
WALTON TAMARIND MX511G 14 INCH FULL HD DISPLAY CORE I5 11TH GEN 8GB RAM 512GB SSD LAPTOP,"79,550৳","74,500৳",In Stock,Walton,Tamarind MX511G,2 Years,"['Intel Core i5-1135G7 Processor', '8GB DDR4 3200MHz RAM', '512GB M.2 PCIe Gen3x4 SSD', '14.0"" FHD IPS Backlit Display']",Intel Integrated SoC,"Installed RAM : 1 X 8GB DDR4 3200MHz SODIMM RAM
Total RAM Slot: 2
Max. RAM Support : Expandable Memory Up To 32GB","512GB M.2 2280 SSD, PCIe Gen3x4 Interface","Embedded 4 Cells Smart Lithium-Ion Battery Pack, 49WH
Battery Life: 480minutes",Genuine Windows 11,Ocean Blue
WALTON PRELUDE N50 PRO 14 INCH FHD DISPLAY PENTIUM N5030 PROCESSOR 8GB RAM 256GB SSD LAPTOP,"43,750৳","41,200৳",In Stock,Walton,PRELUDE N50 PRO,2 Years,"['14.0” FHD Matte LED Backlit Display', 'Intel Pentium N5030 14nm processor', '8GB DDR4 2666MHz RAM', '256GB SATAIII M.2 2280 SSD']",Intel Integrated SoC,"Installed RAM: 1 X 8GB DDR4 2666MHz SODIMM RAM (Real Operation Frequency Depends On Processor)
Total RAM Slot: 1
Max. RAM Support: Expandable Memory Up To 8GB","Installed Storage: 1 X 256GB M.2 2280 SSD, SATA
Interface
Supported SSD Type: SATAIII M.2 2280
Total Storage Slot: 1
Max. Storage Support: Up To 512GB","Embedded Polymer Smart Lithium-Ion Battery Pack, 36WH
Battery Life: 520minutes
(N.B: Based On Testing With MobileMark 2014. Battery Life Varies Significantly With Settings, Usage, Environments & Other Factors)",Windows 10 / Windows 11,Ocean Blue
WALTON PRELUDE N41 PRO 14 INCH FHD DISPLAY CELERON N4120 PROCESSOR 8GB RAM 256GB SSD LAPTOP,"42,550৳","40,100৳",In Stock,Walton,PRELUDE N41 PRO,2 Years,"['14.0” Matte LED Backlit Display', '8GB DDR4 2666MHz RAM', '256GB SATAIII M.2 2280 SSD', 'Intel Celeron N4120 processor']",Intel Integrated SoC,"Installed RAM: 1 X 8GB DDR4 2666MHz SODIMM RAM (Real Operation Frequency Depends On Processor)
Total RAM Slot: 1
Max. RAM Support: Expandable Memory Up To 8GB","Installed Storage : 1 X 256GB M.2 2280 SSD, SATA Interface
Supported SSD Type : SATAIII M.2 2280
Total Storage Slot : 1
Max. Storage Support : Up To 512GB","Embedded Polymer Smart Lithium-Ion Battery Pack, 36WH
Battery Life: 520minutes
(N.B: Based On Testing With MobileMark 2014. Battery Life Varies Significantly
With Settings, Usage, Environments & Other Factors.)",Windows 10 / Windows 11,Black
WALTON PRELUDE N40 PRO 14 INCH FHD DISPLAY CELERON N4020 PROCESSOR 8GB RAM 256GB SSD LAPTOP,"39,750৳","37,200৳",In Stock,Walton,PRELUDE N40 PRO,2 Years,"['14.0” Matte LED Backlit Display', '8GB DDR4 2666MHz RAM', '256GB SATAIII M.2 2280 SSD', 'Intel Celeron N4020 Processor']",Intel Integrated SoC,"Installed RAM: 1 X 8GB DDR4 2666MHz SODIMM RAM (Real Operation Frequency Depends On Processor)
Total RAM Slot: 1
Max. RAM Support: Expandable Memory Up To 8GB","Installed Storage : 1 X 256GB M.2 2280 SSD, SATA Interface
Supported SSD Type : SATAIII M.2 2280
Total Storage Slot : 1
Max. Storage Support : Up To 512GB","Embedded Polymer Smart Lithium-Ion Battery Pack, 36WH
Battery Life: 520minutes
(N.B: Based On Testing With MobileMark 2014. Battery Life Varies Significantly With Settings, Usage, Environments & Other Factors.)",Windows 10 / Windows 11,Black
WALTON PASSION BX710U 15.6 INCH FHD ANTI-GLARE DISPLAY CORE I7 10TH GEN 8GB RAM 512GB SSD LAPTOP,"74,950৳","67,500৳",In Stock,Walton,PASSION BX710U,2 Years,"['15.6 inch FHD (1920 x 1080) anti-glare LED-backlit display', 'Intel® Core™ i7-10510U 1.80GHz-4.90GHz', '8GB DDR4 2666MHz RAM', '512GB SATAIII M.2 2280 SSD']",Intel Integrated SoC,"Installed RAM: 1 X 8GB DDR4 2666MHz SODIMM RAM
Total RAM Slot: 2
Max. RAM Support: Expandable Memory Up To 32GB","Installed Storage: 1 X 512GB SATAIII M.2 2280 SSD
Supported SSD Type: SATAIII/ PCIe Gen3x4 M.2 2280
Total Storage Slot: 02
HDD Slot Available (2.5"" 7.0mm(H), SATA Interface)
Max. Storage Support: Up To 1TB","Embedded 3 Cells Smart Lithium-Ion Battery Pack,
36WH Battery Life: 420 Minutes (N.B: Based On Testing With
MobileMark 2014. Battery Life Varies Significantly With
Settings, Usage, & Other Factors.",Windows 10,Gray
WALTON PASSION BX710A 15.6 INCH FHD DISPLAY CORE I5 10TH GEN 8GB RAM 512GB NVME SSD LAPTOP,"66,750৳","62,300৳",In Stock,Walton,PASSION BX710A,2 Years,"['15.6-inch FHD anti-glare display', 'Intel® Core™ i7-10510U 1.80-4.90GHz', '8GB DDR4 2666MHz RAM', '512GB NVMe SSD']",Intel Integrated SoC,"Installed RAM : 1 X 8GB DDR4 2666MHz SODIMM RAM
Total RAM Slot : 2
Max. RAM Support : Expandable Memory Up To 32GB","Installed Storage : 1 X 512GB NVMe SSD Supported SSD Type : NVMe / PCIe Gen3x4 M.2 2280
Total Storage Slot : 02
HDD Slot Available (2.5"" 7.0mm(H), SATA Interface)
Max. Storage Support : Up To 1TB","Embedded 3 Cells Smart Lithium-Ion Battery Pack,
36WH Battery Life: 420 Minutes
(N.B: Based On Testing With MobileMark 2014. Battery Life Varies
Significantly With Settings, Usage, & Other Factors.",Windows 10,Gray
WALTON PASSION BX510U 15.6 INCH FHD ANTI-GLARE DISPLAY CORE I5 10TH GEN 8GB RAM 512GB SSD LAPTOP,"66,750৳","62,200৳",In Stock,Walton,PASSION BX510U,2 Years,"['15.6-inch FHD anti-glare LED-backlit display', 'Intel® Core™ i5-10210U', '8GB DDR4 2666MHz RAM', '512GB SATAIII M.2 2280 SSD']",Intel Integrated SoC,"Installed RAM: 1 X 8GB DDR4 2666MHz SODIMM RAM
Total RAM Slot: 2
Max. RAM Support: Expandable Memory Up To 32GB","Installed Storage: 1 X 512GB SATAIII M.2 2280 SSD
Supported SSD Type: SATAIII/ PCIe Gen3x4 M.2 2280
Total Storage Slot: 02
HDD Slot Available (2.5"" 7.0mm(H), SATA Interface)
Max. Storage Support: Up To 1TB","Embedded 3 Cells Smart Lithium-Ion Battery Pack, 36WH
Battery Life: 420 Minutes (N.B: Based On Testing With MobileMark 2014.
Battery Life Varies Significantly With Settings, Usage, & Other Factors.",Windows 10,Gray
Samsung Galaxy Book Core I5 11th Gen 15.6-Inch Full HD Laptop,"86,000৳","62,200৳",In Stock,Samsung,Galaxy Book,1 Year,"['Intel Core i5-11th Gen', '8GB RAM | 256GB SSD', '15.6-Inch FHD IPS Display', 'Intel Iris Xe Graphics']",Intel Integrated SoC,"Installed RAM: 1 X 8GB DDR4 2666MHz SODIMM RAM
Total RAM Slot: 2
Max. RAM Support: Expandable Memory Up To 32GB",256GB,"Embedded 3 Cells Smart Lithium-Ion Battery Pack, 36WH
Battery Life: 420 Minutes (N.B: Based On Testing With MobileMark 2014.
Battery Life Varies Significantly With Settings, Usage, & Other Factors.",Windows 10 Pro,Mystic Silver
MSI TITAN GT77HX 13VI 17.3 Inch UHD 144Hz Display Core I9 13th Gen 64GB DDR5 RAM 4TB SSD Gaming Laptop With RTX 4090 16GB Graphics,"774,900৳","690,000৳",In Stock,MSI,TITAN GT77HX 13VI,2 Years,"['Processor Number: i9-13980HX', 'Graphics Memory: 16GB', 'Processor Core: 24', 'RTX™ 4090 Laptop GPU']",Intel Integrated SoC,"64GB (32*2)
Max 128GB DDR5 4 Slots","2x M.2 SSD Slot (NVMe PCIe Gen4)
1x M.2 SSD Slot (NVMe PCIe Gen5)
Compatible",4-Cell 99 Battery (Whr),Windows11 Pro High-End Standard Version,Core Black
MSI SWORD 15 A12UCX 15.6 INCH FHD 144HZ DISPLAY CORE I5 12TH GEN 8GB RAM 512GB SSD GAMING LAPTOP WITH RTX 2050 4GB GRAPHICS,"107,000৳","690,000৳",In Stock,MSI,SWORD 15 A12UCX,2 Years,"['Processor: Alder Lake i5-12450H', 'Graphics Memory: 4GB', 'RTX 2050, GDDR6', 'SSD: 512GB, RAM: 8GB DDR5']",Intel Integrated SoC,"8 GB DDR5 4800 MHz
2 Slots",512GB M.2 NVME SSD (NVMe PCIe Gen4),"3-Cell
53.5 Battery (Whr)",Windows11 Home Standard Single Language,White
MSI Pulse GL66 12UEK 15.6 Inch Full HD 240Hz Display Core I7 12th Gen 16GB RAM 1TB SSD Gaming Laptop With RTX 3060 6GB Graphics,"199,000৳","690,000৳",In Stock,MSI,Pulse GL66 12UEK,2 Years,"['intel Core i9-12700H Processor', '16GB (8GBx2) 3200MHz DDR4 RAM', '1TB NVMe PCIe Gen4x4 SSD', 'RTX 3060 6GB GDDR6 Graphics']",Intel Integrated SoC,16GB DDR4 3200MHz ( 8GBx2 Slot ) Max 64GB,1TB NVMe PCIe Gen4x4 SSD,4-Cell 53.5Whr Battery (Whr),Windows 11 Home,Titanium Gray
MSI Modern 14 C12M 14 Inch Full HD Display Core I5 12th Gen 16GB RAM 512GB SSD Laptop,"80,900৳","690,000৳",In Stock,MSI,Modern 14 C12M,2 Years,"['12th Gen Intel Core i5 processor', '512GB NVMe PCIe Gen3x4 SSD', 'DDR IV 16GB (3200MHz)', '14"" FHD (1920*1080) Display']",Intel Integrated SoC,16GB DDR4 3200MHz RAM,512GB NVMe PCIe Gen3x4 SSD,3Cell - 39Whr,Win-11 Home,Classic Black
MSI KATANA 15 B12UDXK 15.6 INCH FHD 144HZ DISPLAY CORE I5 12TH GEN 16GB DDR5 RAM 1TB SSD GAMING LAPTOP WITH RTX 3050 4GB GRAPHICS,"139,000৳","690,000৳",In Stock,MSI,KATANA 15 B13VEK,2 Years,"['Processor: Raptor Lake i5-12450H', 'Graphics Memory: 6GB', 'RTX™ 3050 GDDR6 GPU', 'SSD: 1TB, RAM: DDR5 8*2 (16GB)']",Intel Integrated SoC,"Memory Type DDR5
Memory Capacity 16GB (8*2) RAM
Memory Slots 2x M.2 SSD Slot",1TB M.2 NVME SSD (NVMe PCIe Gen4),"3 Cell
53.5 Battery (Whr)",Windows11 Home Standard Single Language,Black
MSI Cyborg 15 A13VE Core I7 13th Gen RTX 4050 Graphics Black Gaming Laptop,"152,000৳","132,000৳",In Stock,MSI,Cyborg 15 A13VE,2 Years,"['Intel Core i7 13th Gen', '15.6-Inch FHD Laptop', 'NVIDIA GeForce RTX 4050', '16GB RAM | 512GB SSD']",Intel Integrated SoC,"Memory Type DDR5
Memory Capacity 16GB (8*2) RAM
Memory Slots 2x M.2 SSD Slot",512GB (Removable),"3 Cell
53.5 Battery (Whr)",Windows 11 Home,Translucent Black
MSI CREATOR Z16 HX STUDIO B13VFTO 16 INCH QHD+ 120HZ DISPLAY CORE I7 13TH GEN 32GB RAM 2TB SSD GAMING LAPTOP WITH RTX 4060 8GB GRAPHICS,"380,000৳","348,000৳",In Stock,MSI,CREATOR Z16 HX STUDIO B13VFTO,2 Years,"['Processor: Intel® Core™ i7-13700HX', 'Graphics Memory: 8GB', 'RTX 4060, GDDR6', 'SSD: 2TB, RAM: DDR5 16*2 (32GB)']",Intel Integrated SoC,"32GB DDR5 5600MHz
32 GB (16*2)
2 Slots",1x M.2 SSD Slot (NVMe PCIe Gen5) Compatible,4-Cell 90 Battery (Whr),Windows 11 Pro,Lunar Gray
LENOVO THINKPAD P14S GEN 3 14 INCH FULL HD IPS DISPLAY CORE I7 12TH GEN 16GB RAM 1TB SSD LAPTOP,"216,000৳","348,000৳",In Stock,Lenovo,ThinkPad P14S GEN 3,3 Year'S,"['Intel Core i7 12th Gen Processor', '16GB DDR4 Memory', '1TB SSD M.2 2242 PCIe', '14 INCH FHD (1920×1080) IPS Display']",Intel Integrated SoC,"RAM- 16 GB (Provided Memory Is Soldered)
Technology- DDR4 SDRAM
Speed- 3200 MHz
Rated Speed- 3200 MHz","Storage Type- M.2 2242 PCIe Gen4
Storage Capacity- 1TB","Technology- Lithium Polymer
Capacity- 57 Wh
65W Type-C AC Adapter",Windows 11 Pro,Black
LENOVO THINKBOOK 15 G2 ITL 15.6 INCH FULL HD INTEL I5 11TH GEN 8GB RAM 512GB SSD LAPTOP,"90,500৳","348,000৳",In Stock,Lenovo,ThinkBook 15 G2 ITL,3 Years,"['8GB DDR4 3200MHz RAM ', 'Storage 512GB NVMe SSD', '15.6 FHD 60 Hz Display ', 'Intel i5 1135G7 Processor ']",Intel SoC Platform,8GB DDR4 3200MHz,512GB SSD NVMe PCIe,45Wh Up To 2.5 Hrs.,FREE DOS,Mineral Gray
LENOVO THINKBOOK 14 G2 ITL 14 INCH FULL HD INTEL I5 11TH 8GB RAM 512GB SSD LAPTOP,"84,000৳","348,000৳",In Stock,Lenovo,Lenovo ThinkBook 14 G2 ITL,3 Years,"['Intel Core I5-1135G7 Processor', '8GB DDR4 3200MHz RAM', '512GB SSD', '14-Inch Full HD Display']",Intel SoC Platform,"8GB 3200MHZ Soldered, Up To 40GB (8GB Soldered + 32GB SO-DIMM) DDR4-3200",512GB SSD M.2 2280 PCIe® 4.0x4 NVMe® + Empty M.2 2280 PCIe 3.0x2 NVMe SSD Slot,"MobileMark® 2018: 6HRS UPTO, (45Wh) Supports Rapid Charge Pro (Charge Up To 50% In 30min)",FREE DOS,Mineral Gray
LENOVO LOQ 15IRH8 INTEL CORE I7 13620H RTX 4060 8GB GRAPHICS 16GB DDR5 RAM 512GB SSD 15.6 INCH FHD 144HZ DISPLAY STORM GREY GAMING LAPTOP (82XV00L2LK),"190,000৳","184,000৳",In Stock,Lenovo,LOQ 15IRH8,2 Year'S,"['INTEL Core i7-13620H', '16GB DDR5 5600MHz', 'NVIDIA GeForce RTX 4060 8GB', '512GB SSD']",Intel SoC Platform,"RAM- 16GB
RAM Type- DDR5
Bus Speed- 5200Mhz
Max RAM Capacity- 16GB","Storage Capacity- 512GB
Storage Type- M.2 2280 PCIe 3.0x4 NVMe SSD
Storage Upgrade- Up To 1TB
Extra M.2 Slot- Two M.2 Slots","Battery Capacity- 60Wh
Adapter Type- 170W Slim Tip (3-Pin)","Windows 11 Home Single Language, English",Storm Grey
LENOVO LOQ 15IRH8 INTEL CORE I7 13620H RTX 4050 6GB GRAPHICS 16GB DDR5 RAM 512GB SSD 15.6 INCH FHD 144HZ DISPLAY STORM GREY GAMING LAPTOP (82XV00L1LK),"180,000৳","174,000৳",In Stock,Lenovo,LOQ 15IRH8,2 Year'S,"['INTEL Core i7-13620H', '16GB DDR5 5600MHz', 'NVIDIA GeForce RTX 4050 6GB', '512GB SSD']",Intel SoC Platform,"RAM- 16GB
RAM Type- DDR5
Bus Speed- 5200Mhz
Max RAM Capacity- 16GB","Storage Capacity- 512GB
Storage Type- M.2 2280 PCIe 3.0x4 NVMe SSD
Storage Upgrade- Up To 1TB
Extra M.2 Slot- Two M.2 Slots","Battery Capacity- 60Wh
Adapter Type- 170W Slim Tip (3-Pin)","Windows 11 Home Single Language, English",Storm Grey
LENOVO LOQ 15IRH8 INTEL CORE I5 13420H GEFORCE RTX 3050 6GB GRAPHICS 16GB DDR5 RAM 512GB SSD 15.6 INCH FHD 144HZ DISPLAY STORM GREY GAMING LAPTOP (82XV00S7LK),"137,000৳","128,000৳",In Stock,Lenovo,LOQ 15IRH8,2 Year'S,"['INTEL CORE I5 13420H', '16GB DDR5 5600MHz', 'NVIDIA GeForce RTX 3050 6GB', '512GB SSD']",Intel SoC Platform,"RAM- 16GB
RAM Type- DDR5
Bus Speed- 5200Mhz
Max RAM Capacity- 16GB","Storage Capacity- 512GB
Storage Type- M.2 2280 PCIe 3.0x4 NVMe SSD
Storage Upgrade- Up To 1TB
Extra M.2 Slot- Two M.2 Slots","Battery Capacity- 60Wh
Adapter Type- 170W Slim Tip (3-Pin)","Windows 11 Home Single Language, English",Storm Grey
LENOVO IDEAPAD SLIM 3I INTEL CORE I3 11TH GEN 8GB RAM 1TB HDD 14 INCH FULL HD DISPLAY LAPTOP,"55,500৳","128,000৳",In Stock,Lenovo,IDEAPAD SLIM 3I,3 Years,"['Processor: Intel Core i3-1115G4', 'RAM: 8GB DDR4 3200', 'Storage: 1TB HDD', 'GPU: Intel UHD Graphics']",Intel SoC Platform,8GB DDR4 3200,"1TB HDD 5400rpm 2.5""",Integrated 38Wh,"Windows 11 Home Single Language, English",Abyss Blue
Lenovo IdeaPad Slim 3i 15.6 Inch Full HD Display Core I5 11th Gen 8GB RAM 512GB SSD Laptop (3 Years Warranty),"78,000৳","74,000৳",In Stock,Lenovo,IDEAPAD Slim 3i,3 Years,"['Intel Core i5-1135G7 Processor ', '8GB DDR4 3200MHz RAM', '512GB M.2 NVME SSD', '15.6"" FHD IPS 300NITS Display', 'Windows 10 License ', '3 Years International Warranty ']",Intel SoC Platform,8GB DDR4 3200MH RAM (Upgrade-Able Up To 16GB),512GB M.2 NVME SSD,"2 Cell Li-Polymer, Up To 7.5 Hours",Windows 10 Home,Platinum Grey
Lenovo IdeaPad Slim 3i 15.6 Inch FHD Display Core I5 11th Gen 8GB RAM 1TB HDD & 256GB SSD Laptop (3 Years Warranty),"75,500৳","68,500৳",In Stock,Lenovo,IDEAPAD Slim 3,3 Years,"['Intel Core i5-1135G7 Processor ', '8GB DDR4 3200MHz RAM', '1TB HDD & 256GB SSD', '15.6"" FHD Display', '3 Years International Warranty ']",Intel SoC Platform,16GB DDR4 3200MH RAM (EXTRA SLOT AVAILABLE),1TB HDD & 256GB M.2 PCIE NVME SSD,"2 Cell Li-Polymer, Up To 7.5 Hours",Windows 10 Home,Platinum Grey
Lenovo IdeaPad Slim 3 15ALC6 15.6 Inch Full HD Display Ryzen 5 5500U 8GB RAM 512GB SSD Laptop,"70,000৳","69,000৳",In Stock,Lenovo,IdeaPad Slim 3 15ALC6,2 Years,"['AMD Ryzen 5 5500U Processor', '15.6-inch Full HD Display', '8GB of DDR4 RAM.', '512GB SSD ']",Intel SoC Platform,8GB DDR4,512GB SSD NVMe,"2 Cell, 38Wh",Windows 11,Arctic Grey
LENOVO IDEAPAD SLIM 3 15ABR8 RYZEN 5 7530U 8GB RAM 512GB SSD 15.6 INCH FHD DISPLAY ABYSS BLUE LAPTOP (82XM007WLK),"77,000৳","69,000৳",In Stock,Lenovo,IDEAPAD SLIM 3 15ABR8,2 Years,"['Processor: AMD Ryzen 5 7530U', 'RAM: 8GB Soldered DDR4-3200 MHz', '512GB SSD M.2 2242 PCIe 4.0x4 NVMe', '15.6"" FHD IPS 300nits Anti-glare']",Intel SoC Platform,"RAM: 8GB
RAM Type: DDR4 3200MHz
Removable: 8GB Onboard, Not Upgradeable
Total RAM Slot: 1","Storage Type: M.2 2242 PCIe 3.0x4 NVMe SSD
Storage Capacity: 512GB SSD
Extra M.2 Slot: N/A","Battery Type: Integrated
Battery Capacity: 47Wh
Adapter Type: 65W Round Tip (3-Pin)","Windows 11, Office Home & Student 2021",Abyss Blue
